Date,ABT,ACN,ADBE,AMD,AMZN,AVGO,BAC,BMY,COST,CRM,CSCO,CVX,DHR,DIS,GE,GOOG,HD,HON,IBM,JNJ,JPM,KO,LIN,MA,MCD,META,MRK,MS,MSFT,NEE,NFLX,NKE,PEP,PG,PM,QCOM,SPY,TMO,TSLA,UNP,V,WMT,XOM
5/16/2024,101.8964691,301.1129456,482.8800049,162.6199951,183.6300049,138.9418488,37.83989716,40.93365097,786.7860718,282.0845642,46.37007904,150.7118378,262.7046509,102.0063705,159.6224213,174.2376556,330.4743652,188.6142731,162.0092468,146.2055359,195.9792023,60.58251953,421.6580505,454.9689026,264.0116272,470.8295898,124.6215134,95.25095367,416.3219604,72.66101074,61.05199814,89.03129578,173.5938263,161.6113586,94.72496796,187.2763214,519.067749,594.2679443,174.8399963,237.5620728,276.7841492,63.21171951,111.8698654
5/17/2024,101.138588,296.8015747,483.4299927,164.4700012,184.6999969,137.2849274,37.90744019,40.85940552,789.5043945,283.006134,46.20700073,152.1900482,263.6569214,101.8879547,158.4038239,176.0849915,331.9014282,188.0209198,162.0667725,146.5466766,198.2248077,60.30505371,424.4351501,456.3569946,262.9208984,469.5162964,124.9166718,95.86312866,415.5505981,72.35669708,62.11000061,89.42906189,172.7216492,161.3995667,93.94390869,187.8480072,519.8139648,592.4267578,177.4600067,236.66362,277.0412598,63.84374619,113.5497665
5/20/2024,100.2835464,298.8644104,484.6900024,166.3300018,183.5399933,139.1287994,37.45397568,40.23765945,786.7167358,284.4527893,45.20938492,150.7586212,264.9563599,101.542572,157.7995148,177.2470551,325.7399292,186.7885437,162.9200897,144.5118561,189.3100739,59.86494064,424.5234985,455.7521973,258.5674744,466.461853,124.7262421,95.96835327,420.6237488,72.14749908,64.08200073,89.03129578,170.9393311,161.0818481,93.71805573,191.6270599,520.4129028,591.1430664,174.9499969,235.3690796,275.4983521,63.37960052,112.6291351
5/21/2024,100.0406189,296.8504944,481.8500061,164.6600037,183.1499939,137.669632,38.25476837,39.22615051,794.5838013,281.1729736,45.02712631,149.6640015,264.4008179,101.651123,159.5035248,178.3197174,324.1296082,185.7753143,166.3238525,144.4831848,193.1237946,60.1902504,426.9080505,455.1969299,256.6369629,462.2731934,124.507225,97.11618042,424.2826843,73.17450714,65.06099701,90.04995728,171.6693115,162.0831451,94.32032776,194.6212311,521.6891479,587.2718506,186.6000061,226.993042,272.9366455,64.33750153,111.8508682
5/22/2024,101.8478851,300.2428589,483.9299927,165.5200043,183.1300049,136.984848,38.36089706,39.29110718,795.5064697,281.2324524,45.49715424,147.4186554,265.0357056,101.6609879,159.3152771,176.7901764,318.7684326,185.1271515,166.5348053,146.6422119,191.9525604,60.27635574,426.6627502,452.638855,256.5404358,465.4072266,124.8309937,96.36052704,425.7463074,72.57540894,64.04699707,89.73950958,172.6268005,161.5632477,95.11079407,196.636734,520.1871338,587.9485474,180.1100006,226.7515259,272.5706482,64.43625641,109.6015244
5/23/2024,101.2746201,299.0892334,483.3099976,160.4299927,181.0500031,137.0881653,37.79165649,38.5487175,790.0302124,276.0302734,44.70098495,146.8292236,259.2924194,99.33213043,163.7239227,173.8701477,315.2008057,182.014328,163.6392059,143.0119781,190.607132,59.40569687,424.2192688,447.3739929,248.9726715,463.4173889,124.8214569,94.61964417,422.2653198,71.6244812,63.56700134,88.67234039,169.9533844,159.3296204,93.7745285,195.5029907,516.3874512,582.2063599,173.7400055,224.8193512,271.2353516,64.03136444,107.7318039
5/24/2024,101.0025558,294.2597046,475.4299927,166.3600006,180.75,138.5197601,38.30300522,38.27032471,803.3140869,269.8075562,44.52832031,147.5870209,260.6612549,100.4176102,165.774704,175.1315308,313.474762,182.2881775,163.8501434,140.4039612,194.27565,59.31958771,427.4281311,447.3442383,249.1464386,475.794281,123.2979736,94.66747284,425.3902588,72.85118103,64.67500305,89.0118866,168.7398987,159.1755524,94.03800964,203.836319,519.8041992,581.2311401,179.2400055,224.1817017,271.4925232,64.5646286,107.6463852
5/28/2024,99.05925751,291.0726318,478.4299927,171.6100006,182.1499939,138.9733276,37.93638229,37.57432556,806.7268066,267.3699646,44.3940239,148.7939301,256.624115,101.0886383,166.9932404,176.8100433,316.9460449,181.8226166,162.6708221,137.9296722,193.1044312,59.14736557,421.8837585,441.2960815,244.7351227,477.4856567,120.0605545,94.38050842,425.5485229,73.72605133,64.90000153,89.25443268,164.3695068,157.0381775,94.15093231,206.4719849,520.1674805,569.8066406,176.75,221.2447815,268.0209351,64.22887421,109.013092
5/29/2024,97.87386322,287.2011414,477.6000061,165.1399994,182.0200043,136.8303528,37.35749817,37.35160828,800.1295776,269.1436768,44.20217514,146.7917786,253.8664856,99.54921722,162.079361,176.1942596,314.2557678,179.8964996,160.1683502,137.9869843,191.7589722,59.03256226,418.2136536,438.7083435,240.7099457,471.9538269,119.8796387,93.04136658,424.4112854,72.9177475,65.46199799,88.93427277,162.2553864,155.6325226,93.72746277,201.8014526,516.5249634,564.5619507,176.1900024,218.2209167,265.9240112,64.11037445,107.8456955
5/30/2024,98.85522461,278.4317017,445.8699951,166.75,179.3200073,134.2141266,37.2706604,37.35160828,808.8796387,216.0223846,44.24053955,148.0641632,250.7022247,100.3583984,162.6737671,172.3803711,319.6154175,183.4018707,158.8068542,138.7894745,192.9398499,59.29088974,422.0701904,438.3414612,243.3162079,464.6809387,118.5751495,93.00311279,410.072052,74.35366058,64.76599884,90.66114807,161.6202087,156.5279236,93.54868317,199.2620087,513.0983887,560.0439453,178.7899933,221.46698,268.3373718,64.08074951,108.1873627
5/31/2024,99.29245758,275.9778442,444.7600098,166.8999939,176.4400024,130.718277,38.58280563,38.13112259,803.4728394,232.3026276,44.60506058,151.8439026,254.7294769,102.5392456,163.6050415,172.7776184,325.1401062,184.5703125,159.9765778,140.1173401,196.134079,60.20937729,427.3790283,443.2692261,249.8993835,464.4620361,119.5368423,93.58659363,410.526947,76.0938797,64.16200256,92.21340179,163.9144287,158.4149475,95.4025116,198.5323029,517.7719116,565.2386475,178.0800018,226.2084045,269.4847107,64.93989563,111.2909088
6/3/2024,99.95317841,275.4597473,439.019989,163.5500031,178.3399963,130.0639648,38.47667694,38.76215363,808.9292603,234.462738,44.74894714,147.3157043,259.272583,101.4142838,159.959259,173.2345123,318.4794617,184.816803,158.4712524,141.1395569,195.3500519,60.20937729,426.2113037,439.4221802,252.3573303,475.0679932,122.279129,93.17529297,408.9348145,74.37589264,63.37900162,91.94070435,162.3312073,158.520874,96.88935089,200.3419952,518.1939697,566.8309937,176.2899933,221.8361969,267.4274292,64.99913788,108.6239548
6/4/2024,100.4972992,281.6188354,448.3699951,159.9900055,179.3399963,130.9416199,38.28371811,38.74359131,820.8341675,232.7187805,45.4875679,146.0714111,261.2068176,101.9668961,159.8800049,173.939682,318.7221375,189.1710815,158.9794312,141.1968994,192.7753143,61.17571259,424.4393005,440.988739,255.2427979,474.5704956,122.555275,92.38137054,411.456543,73.83992004,63.16199875,92.27184296,164.8529816,160.7929993,97.67041779,198.8436432,518.7733154,566.9205933,174.7700043,221.1560669,269.4451599,65.76942444,106.9345703
6/5/2024,100.3029785,284.5126648,455.7999878,166.1699982,181.2799988,139.0363159,38.55385971,38.27032471,827.6893921,234.3735657,44.1446228,144.9954834,265.6903687,100.1610489,161.0391388,175.8665009,320.6640625,191.0333252,160.4847565,139.4486389,190.9362335,61.15658188,428.3180542,442.8626709,252.5905151,492.5488281,123.2598724,92.457901,419.3085022,73.74421692,65.02700043,91.86278534,164.4737549,159.8687592,97.93390656,206.1700134,524.9389038,572.50354,175,220.9520111,271.5024719,66.25330353,107.3616638
6/6/2024,101.3134766,285.2165527,458.1300049,166.7799988,185,137.8733215,38.30300522,37.93623734,835.9633179,240.5467682,44.34606171,145.8842621,265.8193665,99.87486267,159.1270599,177.1377869,321.4796753,190.2848053,161.2709808,139.8785248,190.5974731,61.37663651,427.1071777,444.865509,253.2997284,491.2554626,124.2787094,92.63962555,419.8128357,73.40921783,64.85199738,93.22631073,164.1988525,162.1986542,98.09388733,203.776535,524.9291992,577.0415039,177.9400024,221.8264618,274.01474,66.31255341,108.1683884
6/7/2024,104.5296326,281.9512329,465.4299927,167.8699951,184.3000031,138.4016876,38.61362839,38.49303818,838.8800659,239.64505,43.97195435,146.0246124,260.9588623,100.2005234,160.414978,174.7540894,317.5278931,190.5860291,163.0063934,140.5090332,193.5399933,61.14701462,426.9594727,445.966095,248.9180756,490.4595032,124.4215393,92.91703033,419.1502686,72.15543365,64.14700317,94.03469086,163.429657,160.841156,97.50102234,201.0327911,524.2910156,578.2854614,177.4799957,221.4961395,275.6268921,65.05839539,107.0104904
6/10/2024,104.4421844,283.9358215,459.9400024,160.3399963,187.0599976,141.7302704,38.50685501,39.50454712,841.6181641,239.6351318,43.98154449,146.6420898,262.5360718,101.3846893,161.3264313,175.6291199,322.8971863,192.3752441,163.3611755,140.5568237,193.2108917,60.84084702,425.2859192,445.4306946,246.58638,500.0505981,125.2023315,92.19963837,423.1256714,73.66763306,64.44999695,93.49901581,158.5183716,161.1203613,97.56690979,203.6889954,525.9108887,578.6735229,173.7899933,222.4482727,272.036499,66.12493134,107.3237
